29,31,33,31,30,29
27,26,28,29,28,27
32,35,37,37,38,42
31,35,37,41,40,38
30,30,31,34,37,35
47,30,34,33,32,33
32,30,30,32,32,31
45,44,42,30,33,32
43,47,50,53,30,33
28,31,31,30,30,30
39,38,37,38,38,38
37,41,45,47,50,50
31,33,31,30,29,28
26,28,29,28,27,30
35,37,37,38,42,42
35,37,41,40,38,39
30,31,34,37,35,34
30,34,33,32,33,37
30,30,32,32,31,34
44,42,30,33,32,35
47,50,53,30,33,31
31,31,30,30,30,30
38,37,38,38,38,37
41,45,47,50,50,49
33,31,30,29,28,26
28,29,28,27,30,34
37,37,38,42,42,41
37,41,40,38,39,38
31,34,37,35,34,36
34,33,32,33,37,39
30,32,32,31,34,36
42,30,33,32,35,38
50,53,30,33,31,35
31,30,30,30,30,28
37,38,38,38,30,31
45,47,50,50,50,52
31,30,29,28,26,26
29,28,27,30,34,36
37,38,42,42,41,42
41,40,38,39,38,37
34,37,35,34,36,34
33,32,33,37,39,43
32,32,31,34,36,34
30,33,32,35,38,37
53,30,33,31,35,39
30,30,30,30,28,29
38,38,38,30,31,31
47,50,50,50,30,31
30,29,28,26,26,27
28,27,30,34,36,34
38,42,42,41,42,43
40,38,39,38,37,39
37,35,34,36,34,32
32,33,37,39,43,47
32,31,34,36,34,37
33,32,35,38,37,41
30,33,31,35,39,37
30,30,30,28,29,31
38,38,30,31,31,29
50,50,50,30,31,33
29,28,26,26,30,31
27,30,34,36,34,37
42,42,41,42,43,43
38,39,38,37,39,37
35,34,36,34,32,34
33,37,39,43,47,49
31,34,36,34,37,40
32,35,38,37,41,39
33,31,35,39,37,36
30,30,28,29,31,33
38,30,31,31,29,27
50,50,30,31,33,35
28,26,26,30,31,32
30,34,36,34,30,30
42,41,42,43,30,34
39,38,37,39,37,41
34,36,34,32,34,32
37,39,43,47,49,49
34,36,34,37,40,43
35,38,37,41,39,41
31,35,39,37,36,39
30,28,29,31,33,33
30,31,31,29,27,28
50,30,31,33,35,39
26,26,30,31,32,31
34,36,34,30,30,28
41,42,43,30,34,37
38,37,39,37,30,28
36,34,32,34,32,32
39,43,47,49,49,48
36,34,37,40,43,46
38,37,41,39,41,45
35,39,37,36,39,40
28,29,31,33,33,32
31,31,29,27,28,29
30,31,33,35,39,40
26,30,31,32,31,34
36,34,30,30,28,26
42,43,30,34,37,35
37,39,37,30,28,28
34,32,34,32,30,33
43,47,49,49,48,50
34,37,40,43,46,46
37,41,39,41,45,43
39,37,36,39,40,40
29,31,33,33,32,31
31,29,27,28,29,31
31,33,35,39,40,42
30,31,32,31,34,35
34,30,30,28,26,29
43,30,34,37,35,39
39,37,30,28,28,27
32,34,32,30,33,31
47,49,49,48,30,34
37,40,43,46,46,46
41,39,41,45,43,46
37,36,39,40,40,43
31,33,33,32,31,34
29,27,28,29,31,31
33,35,39,40,42,40
31,32,31,34,35,35
30,30,28,26,29,31
30,34,37,35,39,42
37,30,28,28,27,27
34,32,30,33,31,31
49,49,48,30,34,35
40,43,46,46,30,32
39,41,45,43,46,46
36,39,40,40,43,47
33,33,32,31,34,36
27,28,29,31,31,35
35,39,40,42,40,44
32,31,34,35,35,38
30,28,26,29,31,31
34,37,35,39,42,41
30,28,28,27,27,26
32,30,33,31,31,30
49,48,30,34,35,39
43,46,46,30,32,35
41,45,43,46,30,32
39,40,40,43,43,43
33,32,31,34,36,36
28,29,31,31,35,36
39,40,42,40,44,46
31,34,35,35,38,38
28,26,29,31,31,35
37,35,39,42,41,41
28,28,27,27,26,27
30,33,31,31,30,30
48,30,34,35,39,42
46,46,30,32,35,36
45,43,46,30,32,36
40,40,43,43,30,34
32,31,34,36,36,35
29,31,31,35,36,34
40,42,40,44,46,47
34,35,35,38,38,40
26,29,31,31,35,34
35,39,42,41,41,41
28,27,27,26,27,25
33,31,31,30,30,31
30,34,35,39,42,46
46,30,32,35,36,40
43,46,30,32,36,34
40,43,43,30,34,32
31,34,36,36,30,32
31,31,35,36,34,34
42,40,44,46,47,48
35,35,38,38,40,44
29,31,31,35,34,37
39,42,41,41,41,43
27,27,26,27,25,23
31,31,30,30,31,33
34,35,39,42,46,45
30,32,35,36,40,44
46,30,32,36,34,32
43,43,30,34,32,35
34,36,36,30,32,32
31,35,36,34,30,32
40,44,46,47,48,50
35,38,38,40,44,42
31,31,35,34,37,41
42,41,41,41,43,43
27,26,27,25,23,24
31,30,30,31,33,36
35,39,42,46,45,44
32,35,36,40,44,42
30,32,36,34,32,36
43,30,34,32,35,36
36,36,30,32,32,36
35,36,34,30,32,32
44,46,47,48,30,33
38,38,40,44,42,45
31,35,34,37,41,43
41,41,41,43,43,45
26,27,25,23,24,24
30,30,31,33,36,35
39,42,46,45,44,44
35,36,40,44,42,44
32,36,34,32,36,34
30,34,32,35,36,36
36,30,32,32,36,36
36,34,30,32,32,36
46,47,48,30,33,33
38,40,44,42,30,34
35,34,37,41,43,46
41,41,43,43,43,44
27,25,23,24,24,24
30,31,33,36,35,33
42,46,45,44,44,43
36,40,44,42,44,44
36,34,32,36,34,34
34,32,35,36,36,40
30,32,32,36,36,37
34,30,32,32,36,36
47,48,30,33,33,36
40,44,42,30,34,37
34,37,41,43,30,28
41,43,43,43,30,28
25,23,24,24,24,22
31,33,36,35,33,37
46,45,44,44,43,42
40,44,42,44,44,47
34,32,36,34,34,38
32,35,36,36,40,43
32,32,36,36,37,40
30,32,32,36,36,35
48,30,33,33,36,34
44,42,30,34,37,38
37,41,43,30,28,32
43,43,43,30,28,30
23,24,24,24,30,28
33,36,35,33,37,40
45,44,44,43,42,46
44,42,44,44,47,45
32,36,34,34,38,40
35,36,36,40,43,43
32,36,36,37,40,40
32,32,36,36,35,35
30,33,33,36,34,33
42,30,34,37,38,36
41,43,30,28,32,30
