41,41,40,40,35,36
35,36,36,35,34,34
39,41,42,42,42,42
41,40,42,44,43,44
35,35,37,36,36,37
36,36,36,37,36,36
39,38,39,41,42,41
34,33,34,36,38,38
35,37,38,39,39,41
36,35,37,37,36,37
39,35,35,36,38,38
39,39,35,36,38,37
41,40,40,35,36,36
36,36,35,34,35,34
41,42,42,42,42,41
40,42,44,43,44,46
35,37,36,36,37,36
36,36,37,36,36,37
38,39,41,42,41,41
33,34,36,38,38,39
37,38,39,39,41,43
35,37,37,36,37,39
35,35,36,38,38,39
39,35,36,38,37,36
40,40,35,36,36,37
36,35,34,35,34,33
42,42,42,42,35,34
42,44,43,44,46,45
37,36,36,37,36,38
36,37,36,36,37,37
39,41,42,41,41,41
34,36,38,38,39,40
38,39,39,41,43,43
37,37,36,37,39,39
35,36,38,38,39,40
35,36,38,37,36,38
40,35,36,36,37,36
35,34,35,34,33,33
42,42,42,35,34,33
44,43,44,46,35,34
36,36,37,36,36,37
37,36,36,37,37,39
41,42,41,41,41,41
36,38,38,39,40,41
39,39,41,43,43,45
37,36,37,39,39,40
36,38,38,39,40,42
36,38,37,36,38,40
35,36,36,37,36,38
34,35,34,33,33,33
42,42,35,34,33,33
43,44,46,35,34,33
36,37,36,36,35,36
36,36,37,37,39,41
42,41,41,41,41,40
38,38,39,40,41,40
39,41,43,43,45,44
36,37,39,39,40,42
38,38,39,40,42,41
38,37,36,38,40,41
36,36,37,36,38,40
35,34,33,33,33,33
42,35,34,33,33,32
44,46,35,34,33,33
37,36,36,35,36,35
36,37,37,39,35,36
41,41,41,41,40,42
38,39,40,41,40,42
41,43,43,45,44,44
37,39,39,40,42,43
38,39,40,42,41,41
37,36,38,40,41,41
36,37,36,38,40,40
34,33,33,33,33,34
35,34,33,33,32,31
46,35,34,33,33,35
36,36,35,36,35,37
37,37,39,35,36,38
41,41,41,40,35,36
39,40,41,40,42,44
43,43,45,44,44,43
39,39,40,42,43,43
39,40,42,41,41,43
36,38,40,41,41,43
37,36,38,40,40,42
33,33,33,33,34,34
34,33,33,32,31,33
35,34,33,33,35,34
36,35,36,35,37,38
37,39,35,36,38,38
41,41,40,35,36,36
40,41,40,42,35,36
43,45,44,44,43,43
39,40,42,43,43,42
40,42,41,41,43,45
38,40,41,41,43,44
36,38,40,40,42,41
33,33,33,34,34,34
33,33,32,31,33,33
34,33,33,35,34,34
35,36,35,37,38,37
39,35,36,38,38,38
41,40,35,36,36,36
41,40,42,35,36,38
45,44,44,43,35,37
40,42,43,43,42,41
42,41,41,43,43,43
40,41,41,43,44,45
38,40,40,42,41,43
33,33,34,34,34,35
33,32,31,33,33,35
33,33,35,34,34,33
36,35,37,38,37,39
35,36,38,38,38,38
40,35,36,36,36,36
40,42,35,36,38,39
44,44,43,35,37,39
42,43,43,42,35,36
41,41,43,43,35,34
41,41,43,44,45,44
40,40,42,41,43,42
33,34,34,34,35,36
32,31,33,33,35,36
33,35,34,34,33,35
35,37,38,37,39,41
36,38,38,38,38,39
35,36,36,36,36,35
42,35,36,38,39,40
44,43,35,37,39,39
43,43,42,35,36,36
41,43,43,35,34,36
41,43,44,45,35,37
40,42,41,43,42,43
34,34,34,35,36,37
31,33,33,35,36,38
35,34,34,33,35,37
37,38,37,39,41,40
38,38,38,38,39,38
36,36,36,36,35,34
35,36,38,39,40,39
43,35,37,39,39,38
43,42,35,36,36,38
